,shop_score_delivery,shop_score_delivery
0.9727306047648135,3.0,
0.9727309429972124,161.0,
0.972736301071522,3.0,
0.9727363184079604,,18.0
0.972736409319324,246.0,
0.9727394318669856,7.0,
0.9727433628318584,17.0,
0.972744231713304,11.0,
0.9727472527472528,5.0,
0.972747938059996,120.0,
0.9727484430002707,,3.0
0.9727503215138712,3.0,
0.9727510917030568,,3.0
0.9727523343708316,1.0,
0.9727524179698092,74.0,
0.97275307473983,,3.0
0.9727536231884056,1.0,
0.9727538522323192,1.0,
0.9727546714888486,2.0,
0.9727559055118108,4.0,
0.972757637474542,6.0,
0.9727581248202471,3.0,
0.972759493670886,24.0,
0.9727598566308244,1.0,
0.97276050700467,157.0,
0.9727617477328938,2.0,
0.9727623278542871,241.0,
0.9727634487840826,,8.0
0.97276410712521,47.0,
0.9727642810242942,65.0,
0.972765536023768,3.0,
0.9727659574468086,17.0,
0.9727668184117352,,1.0
0.9727719298245614,3.0,
0.9727731092436976,3.0,
0.9727736131934032,1.0,
0.9727761194029853,,18.0
0.9727777777777776,2.0,
0.9727784802850904,12.0,
0.9727790608160124,,10.0
0.972780082987552,1.0,
0.97278052071514,75.0,
0.9727819328347264,2.0,
0.9727825030376672,2.0,
0.9727829893683552,10.0,
0.9727830451756831,302.0,
0.9727882256745708,122.0,
0.9727891156462584,21.0,4.0
0.9727897634280612,1.0,
0.9727915726109856,22.0,
0.9727918781725888,24.0,
0.9727959697732996,2.0,
0.9728,4.0,
0.9728007988017972,1.0,
0.9728015194681864,1.0,
0.9728038125496424,35.0,
0.9728042328042328,6.0,
0.9728049317481288,6.0,
0.9728052805280528,2.0,
0.972807265688975,17.0,
0.972808956509258,1.0,
0.9728106565176022,1.0,
0.9728134373125376,4.0,
0.9728143873305596,4.0,
0.9728145265888456,3.0,
0.9728163862472567,108.0,
0.972816691505216,3.0,
0.972818950930626,11.0,
0.9728196147110332,3.0,
0.9728218369605309,5.0,
0.9728239545689209,,4.0
0.9728263624841572,8.0,
0.9728272177702796,9.0,
0.9728278041074251,7.0,
0.9728279883381924,21.0,
0.9728290909090908,3.0,
0.9728297900435758,102.0,
0.9728321564367192,5.0,
0.9728354493403036,3.0,
0.9728356570424854,178.0,
0.9728363487960824,138.0,
0.9728372093023256,15.0,
0.9728376703841388,14.0,1.0
0.9728378722321204,2.0,
0.9728395967002751,38.0,
0.972843175596402,,6.0
0.9728436402916554,10.0,
0.9728440366972476,1.0,
0.9728455429642188,41.0,
0.9728467153284672,6.0,
0.9728484848484849,29.0,
0.9728496772210268,14.0,
0.9728528225806452,1.0,
0.9728555917481,7.0,
0.9728571428571428,10.0,
0.9728590971272232,2.0,
0.9728603547339496,1.0,
0.9728617062719128,61.0,
0.9728648121034652,2.0,
0.9728654970760232,8.0,
0.9728668610301264,3.0,
0.9728682745825604,14.0,
0.9728696589836904,131.0,
0.9728709450380704,2.0,
0.9728724279835392,3.0,
0.9728750961785072,18.0,
0.972875175315568,2.0,
0.9728753852928228,7.0,
0.9728755364806868,7.0,
0.9728779406579012,2.0,
0.9728789864569682,,3.0
0.9728792569659444,22.0,
0.9728793038214152,21.0,
0.972879972798368,,3.0
0.9728813559322034,10.0,
0.9728837622005324,4.0,
0.9728853177501826,9.0,
0.9728876080691644,4.0,
0.9728915077989602,18.0,
0.972891766882516,34.0,
0.9728939675790592,,43.0
0.9728943758573388,,3.0
0.9728972539339712,1.0,
0.972902130513608,1.0,
0.972904411764706,2.0,
0.9729074778200256,14.0,
0.9729114444216148,8.0,
0.9729128630705396,128.0,
0.9729140049140049,5.0,
0.9729166404133324,4.0,
0.9729176814417924,5.0,
0.9729195172145281,159.0,
0.972919896640827,49.0,
0.9729199657384002,1.0,
0.9729226509776778,4.0,
0.972923076923077,25.0,
0.9729250956806998,12.0,
0.9729262086513994,19.0,
0.9729284164859002,94.0,
0.972929021870388,3.0,
0.9729302736098852,207.0,
0.9729305135951659,9.0,
0.9729317717047778,25.0,
0.9729327751785276,1.0,
0.9729328063241108,,2.0
0.9729331514324692,2.0,
0.972934263104286,98.0,
0.9729353233830846,54.0,
0.9729360210341806,6.0,
0.9729389208436046,13.0,
0.97293929143671,3.0,
0.9729411764705882,,3.0
0.9729426129426128,1.0,
0.9729430894308944,14.0,
0.972943448275862,27.0,
0.9729440077009466,10.0,
0.9729440670617142,,6.0
0.9729441314235288,46.0,
0.9729446064139942,29.0,
0.9729452852153668,3.0,
0.9729470752089138,18.0,
0.972947088383092,4.0,
0.9729489424760878,151.0,
0.9729504591902728,41.0,
0.9729560685033508,15.0,
0.9729567138532036,189.0,
0.9729577464788732,4.0,
0.9729592518370074,1.0,
0.972963045912654,208.0,
0.9729632910146641,62.0,
0.9729650092081032,2.0,
0.9729652080892466,284.0,
0.972965859714463,9.0,
0.9729661521368199,94.0,
0.9729663608562692,29.0,
0.9729664965609052,2.0,
0.9729678188319428,2.0,
0.9729680365296804,1.0,
0.9729719508351716,21.0,
0.9729726329034288,90.0,
0.9729754608817588,4.0,
0.9729801324503312,3.0,
0.9729809104258444,5.0,
0.9729811320754718,2.0,
0.9729829112853194,197.0,
0.9729833357911812,5.0,
0.9729839883551674,8.0,
0.9729849804367032,3.0,
0.9729870129870132,7.0,
0.9729911154985194,6.0,
0.9729926025554808,22.0,
0.9729938900203668,1.0,
0.9729966642739518,3.0,
0.9729970902036856,1.0,
0.9729975470155356,7.0,
0.9729983681833708,5.0,
0.9729986648865154,98.0,
0.972999862580734,118.0,
0.9729999246817804,5.0,
0.973,1.0,
0.9730007558578988,58.0,
0.97300637567435,,1.0
0.9730064006623572,379.0,
0.973006847893754,1.0,
0.9730076644487492,205.0,
0.9730090231463321,11.0,
0.9730091703988056,20.0,
0.973009787733027,273.0,
0.9730099009900992,5.0,
0.9730101010101012,11.0,
0.9730114106168348,10.0,
0.973011761202918,1.0,
0.9730127956572314,5.0,
0.973013119857683,13.0,
0.9730170190820012,55.0,
0.9730176981174614,2.0,
0.9730196078431372,3.0,
0.9730217320082996,2.0,
0.9730232558139535,19.0,
0.9730240344374028,311.0,
0.9730280300039481,13.0,
0.9730288784419074,,3.0
0.9730324623911322,292.0,
0.9730337078651684,2.0,
0.9730347166635034,4.0,
0.973035665668391,3.0,
0.9730364219664088,21.0,
0.9730423395896991,6.0,
0.9730440499671268,1.0,
0.9730454583790168,,16.0
0.9730465949820788,2.0,
0.9730488199159392,12.0,
0.9730519893224864,11.0,
0.9730526315789474,5.0,
0.9730541429853424,,13.0
0.973054280187382,27.0,
0.9730586290220018,5.0,
0.9730604159788708,5.0,
0.9730609207455264,,51.0
0.973061449435106,23.0,
0.9730616205725376,1.0,
0.973063441125648,,2.0
0.9730636525877454,28.0,
0.97306402666534,315.0,
0.9730649588289112,1.0,
0.9730660666803028,,24.0
0.9730671506352088,2.0,
0.9730693069306929,24.0,
0.9730709195792332,4.0,
0.9730713484744516,228.0,
0.9730739299610895,9.0,
0.9730765304386292,68.0,
0.9730775937227548,1.0,
0.9730776900069024,259.0,
0.9730786516853932,24.0,
0.9730790421699512,,2.0
0.9730804527378404,12.0,
0.9730827523491968,,1.0
0.9730832873690016,12.0,
0.9730843303180624,33.0,
0.9730857219755079,59.0,
0.9730866657179452,4.0,
0.9730867125128448,47.0,
0.9730876833845106,80.0,
0.9730878661087864,1.0,
0.973088215118672,2.0,
0.973090066024898,187.0,
0.9730902930713196,54.0,
0.9730928764652841,3.0,
0.9730929693535926,,7.0
0.9730935251798564,3.0,
0.9730950446791228,3.0,
0.9730967411704488,1.0,
0.9730973451327434,,2.0
0.9730983847283408,33.0,
0.9730991472572228,11.0,
0.9730996714129244,10.0,
0.9731004366812228,15.0,
0.9731008717310088,9.0,
0.9731027857829012,53.0,
0.9731062188654992,7.0,
0.973110640508251,57.0,
0.97311279577303,19.0,
0.973113983548766,1.0,
0.973115241635688,40.0,
0.973116178067318,112.0,
0.9731165311653116,10.0,
0.9731176104542628,12.0,
0.9731176999101528,6.0,
0.9731200000000001,8.0,
0.9731207920792081,2.0,
0.9731211750306,39.0,
0.9731260410882844,149.0,
0.9731264262893656,19.0,
0.97312661498708,1.0,
0.9731276778063412,24.0,
0.9731282051282052,4.0,
0.9731291741325948,4.0,
0.9731297709923664,11.0,
0.9731305141466384,2.0,
0.9731349077968294,9.0,
0.9731352154531948,2.0,
0.9731370745170194,1.0,
0.9731390754971744,254.0,
0.9731397174254316,151.0,
0.9731403762662808,1.0,
0.9731404024417816,7.0,
0.9731407942238268,2.0,
0.9731410916580844,,2.0
0.9731414868105516,2.0,
0.9731415129717385,46.0,
0.9731441647597254,12.0,
0.9731468531468532,4.0,
0.9731491430033256,,7.0
0.9731497418244406,2.0,
0.973149865390368,1.0,
0.973150753143284,1.0,
0.9731543624161074,5.0,
0.973155792276964,3.0,
0.9731581252737624,55.0,
0.9731588942814942,9.0,
0.9731612903225806,5.0,
0.9731627056672759,1.0,
0.9731646570468472,119.0,
0.9731646903820816,63.0,
0.9731651954602776,3.0,
0.9731660393140944,1.0,
0.9731706655822149,,2.0
0.9731713244228432,2.0,
0.9731720222163776,68.0,
0.9731732318055352,21.0,
0.9731736526946108,,6.0
0.9731750856370918,2.0,
0.9731771595900438,13.0,
0.9731782634850612,18.0,
0.9731796752226296,3.0,
0.9731796982167352,6.0,
0.9731802525832378,3.0,
0.9731805157593124,2.0,
0.973181722467888,27.0,
0.9731836437513212,32.0,
0.9731839021905248,10.0,
0.9731843575418996,2.0,
0.9731860465116279,31.0,
0.9731890331890332,308.0,
0.9731913657922756,128.0,
0.973193365525929,29.0,
0.9731937172774868,3.0,
0.9731949848681364,3.0,
0.9731951640759928,8.0,
0.9731963650730936,15.0,
0.9731981831221612,253.0,
0.9731988966042042,204.0,
0.9732001815705856,,6.0
0.9732010504814708,23.0,
0.9732026944274343,3.0,
0.9732041431106344,4.0,
0.9732057416267944,1.0,
0.9732072727272728,40.0,
0.9732075952593348,38.0,
0.973208150631932,7.0,
0.9732085039984396,144.0,
0.973210014351778,8.0,
0.973212669683258,7.0,
0.973214209742608,1.0,
0.9732162932162932,257.0,
0.973216379844592,229.0,
0.9732171748599876,1.0,
0.9732172967092738,4.0,
0.9732174400672928,242.0,
0.9732185145317548,3.0,
0.9732186379928316,7.0,
0.973220292629564,178.0,
0.973221693625119,215.0,
0.9732221063607924,44.0,
0.973223310985044,49.0,
0.973224192814916,19.0,
0.9732270916334662,1.0,
0.9732316076294278,156.0,
0.9732325080294346,,23.0
0.9732346675636284,21.0,
0.9732349323493236,1.0,
0.9732384341637009,14.0,
0.9732405453197196,166.0,
0.9732416165090284,4.0,
0.9732431967917504,,60.0
0.9732451559071664,1.0,
0.9732465640328298,1.0,
0.9732501559575796,1.0,
0.9732513117423556,43.0,
0.9732522123893804,140.0,
0.9732526644631097,6.0,
0.9732538499751616,3.0,
0.9732547681811134,5.0,
0.9732588870277312,26.0,
0.9732604735883426,9.0,
0.9732635349221656,3.0,
0.9732647814910024,4.0,
0.9732651321398124,4.0,
0.9732659251769464,,2.0
0.973270206290159,35.0,
0.9732703659976388,3.0,
0.9732712697181278,58.0,
0.9732713722051732,,5.0
0.9732732104034144,80.0,
0.9732734082397004,7.0,
0.9732738908463364,21.0,
0.9732741489398028,80.0,
0.9732744340143566,10.0,
0.9732805280528054,15.0,
0.9732807044177928,6.0,
0.9732809430255402,15.0,
0.973281942570823,,25.0
0.9732827461607948,3.0,
0.9732846715328468,4.0,
0.9732868241636276,8.0,
0.9732877082395316,48.0,
0.973288085577278,233.0,
0.9732930690175832,1.0,
0.973294289897511,1.0,
0.9732949640287768,12.0,
0.9732956951305576,2.0,
0.9732982917214192,3.0,
0.9732987792402648,49.0,
0.973304926764314,45.0,
0.9733060628195762,38.0,
0.9733061686474248,168.0,
0.9733062385693964,10.0,
0.973308957952468,20.0,
0.9733101247461559,38.0,
0.9733122028526148,18.0,
0.9733125487139518,60.0,
0.973312645461598,24.0,
0.973317393903168,1.0,
0.9733187881192048,236.0,
0.9733211512105984,19.0,
0.9733225763076508,16.0,
0.9733226964499402,5.0,
0.9733242227536728,19.0,
0.9733251231527094,,10.0
0.9733294477633688,27.0,
0.9733333333333334,162.0,4.0
0.9733383721479524,,59.0
0.9733447034299793,29.0,
0.9733469582845746,3.0,
0.9733525120723312,3.0,
0.9733527103618659,,8.0
0.973354890864996,8.0,
0.9733561058923996,6.0,
0.973356797184338,1.0,
0.9733577981651376,9.0,
0.9733609590054756,47.0,
0.9733612565445028,2.0,
0.9733622640339731,26.0,
0.9733632286995516,153.0,
0.973365269461078,13.0,
0.9733663980161192,8.0,
0.9733665835411472,3.0,
0.9733673824724318,2.0,
0.9733680646001563,8.0,
0.9733682830930536,10.0,
0.9733694181326116,2.0,
0.9733701962952724,101.0,
0.9733726067746686,8.0,
0.973372956909361,7.0,
0.9733734939759036,22.0,
0.9733744221879814,1.0,
0.9733755634060176,,3.0
0.9733763440860216,1.0,
0.9733774769949852,204.0,
0.9733814681107099,26.0,
0.9733815551537072,1.0,
0.9733831775700936,3.0,
0.973386461566974,,11.0
0.9733887733887734,1.0,
0.9733900467886007,7.0,
0.9733914306463328,39.0,
0.9733914940021812,1.0,
0.9733915416098228,58.0,
0.9733923630326508,2.0,
0.9733932584269662,5.0,
0.973394785594867,3.0,
0.973396674584323,1.0,
0.9733981693363843,6.0,
0.9734001670843776,1.0,
0.9734015345268544,2.0,
0.9734024776721406,11.0,
0.9734038447795326,9.0,
0.97340550293189,3.0,
0.973405600722674,2.0,
0.9734090909090908,1.0,
0.973412462908012,4.0,
0.9734134134134136,6.0,
0.9734147695724598,43.0,
0.9734149326805386,1.0,
0.9734221578566256,38.0,
0.9734222491664142,11.0,
0.973422281521014,1.0,
0.9734234592445328,121.0,
0.9734256055363322,6.0,
0.9734257654534952,6.0,
0.9734267367192062,26.0,
0.9734310134310132,17.0,
0.9734322396576321,6.0,
0.9734333958724204,251.0,
0.9734337771548704,37.0,
0.9734339622641508,4.0,
0.973436066776738,9.0,
0.9734362934362936,3.0,
0.9734367726920092,1.0,
0.9734369334369336,,15.0
0.9734377447141741,6.0,
0.9734379084967321,1.0,
0.973438225177334,,4.0
0.9734386475438233,29.0,
0.973439758386366,1.0,
0.97344,11.0,
0.9734430469025508,2.0,
0.9734474038711508,214.0,
0.9734482758620688,18.0,
0.9734484111416242,7.0,
0.9734487734487736,5.0,
0.973450339050658,3.0,
0.9734503950834066,6.0,
0.9734507042253522,1.0,
0.9734521158129176,2.0,
0.9734529147982064,3.0,
0.9734562211981568,27.0,
0.9734581626682272,1.0,
0.973459416863672,16.0,
0.9734630079888852,15.0,
0.973464424320828,64.0,
0.9734664195066304,6.0,
0.9734668630338734,46.0,
0.9734695647983036,231.0,
0.973469675599436,11.0,
0.9734712346477052,,2.0
0.9734712427519197,,19.0
0.9734719334719336,23.0,
0.9734725848563969,1.0,
0.9734741288278774,2.0,
0.9734759358288768,5.0,
0.9734839924670432,53.0,
0.9734880500441708,228.0,
0.9734892787524368,,1.0
0.9734911242603549,2.0,
0.9734926849371524,1.0,
0.9734948910389728,5.0,
0.9734964937967174,,1.0
0.9734965034965036,13.0,
0.9734972130913248,5.0,
0.9734981458590856,,2.0
0.973499905356805,22.0,
0.9735037152728478,254.0,
0.9735064935064934,1.0,
0.9735099337748344,5.0,1.0
0.9735137573297248,1.0,
0.9735172413793104,126.0,
0.9735174403627184,235.0,
0.9735175236633412,20.0,
0.9735175739590096,1.0,
0.9735194416749752,22.0,
0.9735216952573158,19.0,
0.9735229067930492,61.0,
0.9735233570863024,15.0,
0.973529411764706,2.0,
0.973531194482182,6.0,
0.9735314076111876,35.0,
0.9735322033898306,28.0,
0.9735331905781586,1.0,
0.9735354927636112,1.0,
0.9735433070866142,4.0,
0.9735466666666666,5.0,
0.9735510204081632,390.0,
0.9735526831179008,20.0,
0.9735561357702353,87.0,
0.9735564853556486,1.0,
0.9735604323616116,,1.0
0.9735631469059572,12.0,
0.9735648148148148,7.0,
0.9735652173913044,15.0,
0.9735676759957972,200.0,
0.9735690006798096,28.0,
0.9735693215339234,1.0,
0.97357157852994,202.0,
0.9735729094678643,26.0,
0.9735743631881676,11.0,
0.973577981651376,6.0,
0.9735796249650156,,1.0
0.9735802469135804,19.0,
0.9735847133757962,10.0,
0.9735859269282814,25.0,
0.9735863377609107,194.0,
0.973587114316658,,54.0
0.9735873722272445,,13.0
0.9735876786045649,40.0,
0.9735892514395394,,8.0
0.9735920182492686,50.0,
0.9735922330097088,1.0,
0.9735942446043166,294.0,
0.9735942596216568,,2.0
0.9735948827292112,,5.0
0.9735953757225436,8.0,
0.973596412556054,202.0,
0.973596837944664,,1.0
0.973596924766612,122.0,
0.9735981941309256,46.0,
0.973598476835202,1.0,
0.9735992023928216,4.0,
0.9736008469022536,,54.0
0.9736013400335009,1.0,
0.9736021088540859,42.0,
0.973603582370964,38.0,
0.9736047317099163,,1.0
0.9736050228835584,50.0,
0.9736051607819964,213.0,
0.973606499470152,31.0,
0.9736082474226804,3.0,
0.9736096718480138,,5.0
0.9736125654450264,7.0,
0.9736145562569624,,9.0
0.9736151603498544,284.0,
0.9736152219873152,1.0,
0.973617554858934,2.0,
0.9736179946626,8.0,
0.9736188436830836,11.0,
0.973620122655764,18.0,
0.9736206449701952,58.0,
0.9736209553158706,30.0,
0.9736210617177384,14.0,
0.9736233713203906,56.0,
0.9736246276067528,7.0,
0.9736268278819822,,28.0
0.973627342888644,6.0,
0.973627644307705,,74.0
0.9736278118609408,1.0,
0.9736284323629351,63.0,
0.9736291206442236,3.0,
0.9736343681404828,39.0,
0.973635505193579,47.0,
0.9736374745417516,6.0,
0.9736375537684684,9.0,
0.9736381327308924,13.0,
0.9736411212273282,16.0,
0.9736417630509536,1.0,
0.9736423841059604,7.0,
0.9736434108527132,12.0,
0.9736437096893764,16.0,
0.9736460776648423,86.0,
0.9736470588235292,12.0,
0.9736486486486486,1.0,
0.9736487233337016,7.0,
0.9736526946107784,14.0,
0.9736566687938736,2.0,
0.9736580201164636,3.0,
0.9736585867942976,144.0,
0.9736615384615386,6.0,
0.9736633663366336,38.0,
0.9736651770367823,73.0,
0.9736652935584628,4.0,
0.9736668561682772,205.0,
0.973667175572519,3.0,
0.973668641903936,146.0,
0.973669049839395,165.0,
0.9736700336700336,12.0,
0.9736703044227456,10.0,
0.9736708860759492,26.0,
0.9736744349045032,15.0,
0.9736746246615802,13.0,
0.973676865271068,4.0,
0.9736775743020114,7.0,
0.9736779366000315,3.0,
0.973681043129388,4.0,
0.9736823319452708,3.0,
0.9736842105263156,3.0,
0.9736875858909756,25.0,
0.9736882728203512,67.0,
0.973689000470736,45.0,
0.9736927223719678,8.0,
0.9736966100170849,19.0,
0.9736977086398992,1.0,
0.9736977360799509,98.0,
0.9736981891348088,70.0,
0.9736986301369864,7.0,
0.9737016465768532,,1.0
0.9737017197631804,6.0,
0.9737024221453288,2.0,
0.9737040714995036,12.0,
0.9737082601054484,4.0,
0.9737089201877936,18.0,
0.973709131552825,3.0,
0.9737096315939012,29.0,
0.9737098039215686,37.0,
0.9737122557726464,8.0,
0.9737136066547832,6.0,
0.9737151469480029,2.0,
0.9737167888772498,31.0,
0.973717085119412,,2.0
0.9737172774869108,4.0,
0.9737180910099891,68.0,
0.9737188126961264,136.0,
0.9737207425343021,11.0,
0.973722266742988,64.0,
0.9737223843268028,7.0,
0.973723763694072,182.0,
0.9737247273799,69.0,
0.9737268445839876,45.0,
0.9737298937784522,1.0,
0.97373058637084,44.0,
0.9737310774710596,4.0,
0.973731343283582,2.0,
0.9737338563091936,,6.0
0.9737398464448648,52.0,
0.973741794310722,10.0,
0.9737430854333128,30.0,
0.973745541022592,130.0,
0.9737470615890926,21.0,
0.9737477412359956,111.0,
0.9737484302444436,93.0,
0.97375,,3.0
0.9737501169864295,,8.0
0.9737509502812832,8.0,
0.973753280839895,10.0,
0.9737537971936931,,1.0
0.9737541675927984,10.0,
0.9737552470132388,22.0,
0.9737596699329552,22.0,
0.9737611408199645,16.0,
0.9737617358648027,1.0,
0.9737625054371466,13.0,
0.9737625934049594,20.0,
0.9737647790914749,1.0,
0.9737649542575652,20.0,
0.9737651821862351,8.0,
0.973765490943756,1.0,
0.9737668369716674,1.0,
0.9737672281776416,25.0,
0.9737701735226308,,23.0
0.9737704918032788,39.0,
0.9737719139707209,4.0,
0.973773296669722,5.0,
0.9737752459865356,83.0,
0.9737784172661872,100.0,
0.973780351518846,91.0,
0.973781512605042,2.0,
0.973784355179704,3.0,
0.9737845426333678,50.0,
0.9737853107344632,2.0,
0.97378627034678,28.0,
0.9737870993272656,16.0,
0.9737878787878788,1.0,
0.9737900746596401,5.0,
0.9737921570150568,3.0,
0.973793103448276,36.0,
0.9737934936350778,,41.0
0.9737963065354418,86.0,
0.973797411869701,53.0,
0.9737975569554518,10.0,
0.9737982565379826,39.0,
0.9737987679671458,1.0,
0.9738003502626972,13.0,
0.973800539083558,30.0,
0.9738011695906432,123.0,
0.9738019674313168,262.0,
0.9738020183694296,6.0,
0.9738071065989848,8.0,
0.9738083538083536,1.0,
0.9738090766823162,2.0,
0.9738102784695496,5.0,
0.9738113429327064,110.0,
0.9738129711172474,23.0,
0.9738134206219312,6.0,1.0
0.973813467770976,22.0,
0.9738145271813614,72.0,
0.9738181818181816,1.0,
0.97382084095064,15.0,
0.9738209120936044,83.0,
0.9738228479771878,33.0,
0.9738240942738344,,80.0
0.9738284150869648,,2.0
0.973828996282528,1.0,
0.9738312942691564,3.0,
0.9738324754328498,16.0,
0.9738333845680912,2.0,
0.9738342967244702,2.0,
0.9738357196684252,1.0,
0.9738365295867092,158.0,
0.9738371193153368,2.0,
0.9738378988986164,3.0,
0.9738388625592418,13.0,
0.973839303000968,31.0,
0.9738400353513036,60.0,
0.9738428874734608,3.0,
0.973842949008242,,1.0
0.9738430056478676,,2.0
0.9738432009449284,74.0,
0.97384520123839,3.0,
0.9738455859612718,6.0,
0.9738468982870416,,42.0
0.9738472254469468,16.0,
0.9738477157360406,15.0,
0.9738484398216938,1.0,
0.9738496583143508,3.0,
0.9738508682328908,15.0,
0.9738527566853749,4.0,
0.9738530734632684,3.0,
0.973854351687389,18.0,
0.9738562091503268,3.0,
0.9738575982996812,14.0,
0.9738584454542756,129.0,
0.973859484288548,117.0,
0.9738599640933574,103.0,
0.973861120429386,127.0,
0.973862418537292,107.0,
0.973863514239656,15.0,
0.9738652684372506,2.0,
0.9738687454677304,18.0,
0.973868903111896,,3.0
0.9738706256627784,4.0,1.0
0.9738707435719248,1.0,
0.9738713361248572,,3.0
0.9738725131952904,,67.0
0.9738727183029108,2.0,
0.9738753387533874,27.0,
0.973875792748594,156.0,
0.9738765117759388,1.0,
0.973877551020408,18.0,
0.9738795779019244,1.0,
0.9738814814814816,54.0,
0.9738819129040877,4.0,
0.9738823529411764,2.0,
0.9738841755809664,6.0,
0.9738850574712644,,3.0
0.9738866703207788,137.0,
0.9738901601830664,98.0,
0.9738903394255872,3.0,
0.9738922155688624,15.0,
0.9738956714761376,25.0,
0.9738966292134832,165.0,
0.9739007092198582,2.0,
0.9739016393442624,,1.0
0.973902728351127,14.0,
0.9739029126213592,2.0,
0.9739037433155079,7.0,
0.9739045287637698,8.0,
0.9739073594049364,2.0,
0.9739076923076924,1.0,
0.9739085207281628,5.0,
0.9739088729016788,137.0,
0.9739150943396226,8.0,
0.9739184127114806,197.0,
0.97392138063279,12.0,
0.9739231938790524,,6.0
0.9739249367293092,187.0,
0.9739251040221916,1.0,
0.9739252842447212,7.0,
0.9739260332262007,3.0,
0.9739274347549332,22.0,
0.9739275334237552,13.0,
0.9739277718290664,42.0,
0.9739287776708374,13.0,
0.9739296099468566,130.0,
0.973931591704821,106.0,
0.9739320920043812,4.0,
0.9739325842696632,2.0,
0.9739329517579722,154.0,
0.9739338763775752,10.0,
0.9739341646155096,,1.0
0.9739342265529842,3.0,
0.9739342445511636,35.0,
0.9739357080799304,,8.0
0.9739411011523686,2.0,
0.973941605839416,17.0,
0.9739466421343148,4.0,
0.9739469026548672,6.0,
0.973948522402288,4.0,
0.9739487179487178,3.0,
0.97395029991431,1.0,
0.9739511584220412,73.0,
0.9739532965616784,44.0,
0.9739534493428574,227.0,
0.9739534883720932,62.0,
0.9739554612937432,9.0,
0.9739554917444364,72.0,
0.9739559355475174,4.0,
0.9739567250190279,15.0,
0.9739595141700405,28.0,
0.97396117306898,4.0,
0.9739618986115596,35.0,
0.973962105263158,145.0,
0.9739625871133392,46.0,
0.9739661016949152,3.0,
0.9739669871213494,56.0,
0.973968117190866,168.0,
0.973968253968254,,2.0
0.9739693203448664,4.0,
0.9739712918660286,26.0,
0.9739717940308296,5.0,
0.9739730529083142,6.0,
0.9739733333333334,7.0,
0.973973362034172,194.0,
0.9739764048942052,10.0,
0.9739770871847464,,48.0
0.9739771283354512,29.0,
0.9739802336028752,11.0,
0.9739807435389504,1.0,
0.9739817629179331,1.0,
0.9739821958456972,1.0,
0.9739823751573646,67.0,
0.9739837398373984,17.0,
0.9739870246746096,261.0,
0.9739918441323064,3.0,
0.9739932783379164,4.0,
0.9739939024390244,130.0,
0.9739939970493972,172.0,
0.9739942363112392,1.0,
0.973997809419496,28.0,
0.9739981867633728,6.0,
0.9740000000000001,6.0,
0.974000500830924,25.0,
0.9740019436345968,14.0,
0.9740026420079262,3.0,
0.9740032532080244,49.0,
0.9740035294833568,65.0,
0.9740045766590388,11.0,
0.9740052128583842,32.0,
0.9740053607747532,157.0,
0.9740058077334556,6.0,
0.9740058195926284,3.0,
0.9740060047179926,251.0,
0.9740082834790612,4.0,
0.9740089418777944,,9.0
0.9740112312058452,75.0,
0.9740116122900179,11.0,
0.9740131767401892,,1.0
0.9740137707573916,5.0,
0.9740152254538356,19.0,
0.974017094017094,1.0,
0.9740172671165312,3.0,
0.974018944519621,15.0,
0.9740190696330542,7.0,
0.9740206185567012,1.0,
0.97402124430956,25.0,
0.9740229533282324,43.0,
0.9740271444664984,29.0,
0.9740283286118979,120.0,
0.9740283734741012,3.0,
0.9740311159615238,129.0,
0.9740314136125654,18.0,
0.974031630801141,11.0,
0.9740321217244294,1.0,
0.9740326340326342,4.0,
0.9740337661746752,7.0,
0.9740345604808416,2.0,
0.9740356157511914,,1.0
0.9740358271865122,,1.0
0.9740365111561866,12.0,4.0
0.9740377358490566,1.0,
0.9740384615384616,23.0,
0.9740393670397532,190.0,
0.9740397350993376,4.0,
0.974040940106141,,1.0
0.9740430906109214,202.0,
0.974044173648134,1.0,
0.9740448239060832,9.0,
0.9740454995054402,19.0,
0.9740533056420906,5.0,
0.974054054054054,1.0,
0.9740578439964944,1.0,
0.9740581783500236,2.0,
0.9740584498094028,1.0,
0.9740607308286156,2.0,
0.9740631578947369,5.0,
0.9740636656277146,180.0,
0.9740663507109006,,3.0
0.9740666450986736,2.0,
0.9740680713128038,14.0,
0.9740708915145004,,36.0
0.9740719457533618,,3.0
0.9740729709605362,1.0,
0.9740731556106634,227.0,
0.9740752864157118,1.0,
0.9740772532188842,19.0,
0.974078212290503,2.0,
0.9740791754509251,27.0,
0.9740794761125168,1.0,
0.9740795287187038,2.0,
0.9740818198495688,126.0,
0.9740825285338016,9.0,
0.9740845070422536,20.0,
0.9740846277450456,107.0,
0.9740846649845808,76.0,
0.9740867810292632,20.0,
0.9740892857142858,18.0,
0.9740902745463008,3.0,
0.9740919037199124,1.0,
0.9740925266903916,6.0,
0.974094726234464,120.0,
0.974095238095238,1.0,
0.974095523225897,5.0,
0.9740958517921868,10.0,
0.9740980573543015,8.0,
0.9740992167101828,3.0,
0.9741022752872268,6.0,
0.9741114058355438,27.0,
0.9741124518613606,,14.0
0.9741141439205956,43.0,
0.9741162297357462,228.0,
0.9741171828763068,,5.0
0.9741176470588236,7.0,
