,shop_review_positive_rate,shop_review_positive_rate
0.9884628532360984,,9.0
0.9884633946422964,,5.0
0.9884640738299276,3.0,
0.9884680896772906,11.0,
0.9884683477678358,1.0,
0.9884687043657788,5.0,
0.9884704073789392,1.0,
0.988473484412746,11.0,
0.9884749653292524,1.0,
0.9884793740068724,11.0,
0.9884820440599538,4.0,
0.9884830090510001,3.0,
0.9884830536360644,1.0,
0.9884849008262084,7.0,
0.98849076940084,27.0,
0.9884917454720308,10.0,
0.9884920762480311,18.0,
0.9884962876080244,17.0,
0.9884976076555024,34.0,
0.9885018750397254,16.0,
0.9885028996830356,19.0,
0.988504341445518,19.0,
0.9885053573850536,39.0,
0.9885076441146506,22.0,
0.9885116956810582,5.0,
0.9885117800134336,9.0,
0.9885119065096748,6.0,
0.9885119908389549,5.0,
0.9885144707549081,1.0,
0.9885146265265551,15.0,
0.9885156629104436,19.0,
0.9885194823307164,23.0,
0.9885198851988521,2.0,
0.9885204081632653,7.0,
0.9885217700794876,9.0,
0.988522238163558,33.0,
0.9885229216743542,3.0,
0.9885240499248136,22.0,
0.9885278902140741,5.0,
0.9885294792383574,1.0,
0.9885294872322834,25.0,
0.9885318413961898,24.0,
0.9885319539916968,15.0,
0.9885327705193476,,6.0
0.9885350318471338,14.0,
0.988535412534978,2.0,
0.9885362236482834,17.0,
0.9885370706808548,5.0,
0.9885377556145712,23.0,
0.988538681948424,8.0,
0.9885396477627032,2.0,
0.988539995415998,2.0,
0.9885429638854296,,2.0
0.9885437606726758,3.0,
0.9885438875500892,28.0,
0.9885438937996618,8.0,
0.988544192658249,4.0,
0.9885452462772052,2.0,
0.9885456650216292,11.0,
0.9885468942938384,,4.0
0.9885484873106152,19.0,
0.9885494533984358,4.0,
0.9885496183206108,36.0,
0.9885524372230428,3.0,
0.9885536750878914,1.0,
0.9885539046302696,1.0,
0.9885574172456068,1.0,
0.988560106174178,20.0,
0.9885605749929852,3.0,
0.9885642715168677,2.0,
0.9885674479593508,2.0,
0.9885684064928196,4.0,
0.9885703918722788,32.0,
0.9885704159836972,39.0,
0.9885711821279164,,1.0
0.9885737604570496,2.0,
0.9885738468049091,1.0,
0.9885819521178636,3.0,
0.9885824696996312,2.0,
0.9885880781838048,18.0,
0.9885923813403952,3.0,
0.9885970720223644,90.0,
0.9886010786076156,3.0,
0.9886038527560556,,10.0
0.9886041149343741,46.0,
0.9886075949367088,23.0,
0.9886086248982912,1.0,
0.9886099662795056,23.0,
0.9886111287354864,,7.0
0.9886137204668376,2.0,
0.9886148007590132,12.0,
0.9886176520870638,159.0,
0.9886178861788618,1.0,
0.9886193815381078,1.0,
0.9886250533200626,1.0,
0.9886259135569432,2.0,
0.9886270144703092,1.0,
0.9886274272578792,9.0,
0.9886278515492,23.0,
0.9886311838047996,4.0,
0.9886325158419194,2.0,
0.9886326729457616,61.0,
0.9886330125197716,7.0,
0.9886347149006142,1.0,
0.9886363636363636,4.0,
0.9886386599905695,14.0,
0.9886387544708604,1.0,
0.9886392539211529,10.0,
0.9886402170227196,5.0,
0.9886455238490062,,1.0
0.9886480908152736,1.0,
0.9886494544961713,12.0,
0.9886498999842672,19.0,
0.9886500845206472,11.0,
0.9886506935687264,24.0,
0.9886509667971668,22.0,
0.9886509980682551,4.0,
0.9886517615176152,4.0,
0.9886523014152748,4.0,
0.9886530783778104,3.0,
0.9886537350952882,25.0,
0.9886561720614658,1.0,
0.9886568741103792,1.0,
0.9886583214315718,5.0,
0.9886590313109352,8.0,
0.9886602583358366,19.0,
0.988662607600252,1.0,1.0
0.9886636792592812,20.0,
0.9886644333908572,25.0,
0.9886648576237421,89.0,
0.9886652004736932,2.0,
0.98866593746464,9.0,
0.9886666666666668,4.0,
0.9886675414529404,1.0,
0.9886675969385598,17.0,
0.988671286532088,18.0,
0.988671860298822,19.0,
0.9886728489175082,120.0,
0.9886743886743888,1.0,
0.9886775631500744,2.0,
0.9886776227785208,6.0,
0.9886792452830188,8.0,
0.9886800894854586,16.0,
0.9886813808715336,22.0,
0.9886814902952332,3.0,
0.9886819484240688,17.0,
0.9886822027061292,2.0,
0.9886826042726348,1.0,
0.9886836027713626,3.0,
0.9886857936140676,6.0,
0.9886873508353222,15.0,
0.9886874919655484,4.0,
0.9886877155428708,1.0,
0.988690050107373,11.0,
0.9886921303139596,7.0,
0.9886938913263584,14.0,
0.9886943662643706,3.0,
0.9886962552011096,2.0,
0.9886963943804932,1.0,
0.9886992180049591,3.0,
0.9887012033218462,8.0,
0.988702330981513,17.0,
0.9887040655831466,11.0,
0.9887042792254362,9.0,
0.9887046383080991,6.0,
0.9887093547885226,13.0,
0.9887094953144404,2.0,
0.9887096774193548,1.0,
0.9887123745819398,20.0,
0.9887139194992842,,4.0
0.9887139233236012,1.0,
0.9887158811807776,4.0,
0.9887160940325496,3.0,
0.9887167444657636,6.0,
0.9887176896522692,11.0,
0.9887181825536328,9.0,
0.988718882126538,3.0,
0.9887213280952984,1.0,
0.9887218045112782,,1.0
0.9887225094425544,142.0,
0.9887229590955332,7.0,
0.9887237314197848,3.0,
0.9887245965836204,25.0,
0.9887253189299441,,1.0
0.9887267461289964,24.0,
0.9887278582930756,1.0,
0.9887328941823584,,1.0
0.9887389505360166,,4.0
0.9887390597827636,3.0,
0.9887402304941052,21.0,
0.9887411892710156,3.0,
0.9887413996803114,,2.0
0.9887432859700584,1.0,
0.9887433258105356,19.0,
0.988748911125914,8.0,
0.98875,24.0,
0.9887511586620792,8.0,
0.9887513171759748,,3.0
0.9887520085698982,2.0,
0.9887527278831628,14.0,
0.9887546855476884,2.0,
0.9887553625196516,20.0,
0.988756947953512,3.0,
0.9887569490771626,125.0,
0.9887585532746824,16.0,
0.9887597186227324,5.0,
0.9887640449438202,6.0,
0.9887663294871144,1.0,
0.9887670500133724,,1.0
0.988769816254582,,11.0
0.9887711596099455,1.0,
0.9887713878326996,,2.0
0.9887740998015312,144.0,
0.9887767494451192,1.0,
0.9887780548628428,12.0,
0.9887805697957812,2.0,
0.9887832266875743,4.0,
0.9887834339948232,10.0,
0.988785203163577,7.0,
0.9887859919719334,1.0,
0.9887868314315924,22.0,
0.9887871390445352,4.0,
0.9887876664330764,8.0,
0.9887887622581499,140.0,
0.9887907694643354,3.0,
0.9887934344403916,16.0,
0.9887938637938638,14.0,
0.9887945858989294,4.0,
0.9887949146150944,21.0,
0.9887949217165573,3.0,
0.9887952221135804,97.0,
0.9887955182072831,23.0,
0.9887966804979254,27.0,
0.9888,2.0,
0.988800177422932,5.0,
0.9888010540184452,3.0,
0.988802608000162,1.0,
0.9888026541856744,,11.0
0.9888032853056282,,30.0
0.9888049708072204,13.0,
0.9888051429838174,,2.0
0.9888057393778218,,1.0
0.9888059701492538,16.0,
0.988806678049706,25.0,
0.9888076842764668,6.0,
0.9888079084483764,4.0,
0.9888110168449528,6.0,
0.9888110693542876,2.0,
0.9888115704734616,22.0,
0.988812177674264,,1.0
0.9888139356160874,2.0,
0.9888146022307196,21.0,
0.9888146565469736,22.0,
0.9888166481075708,2.0,
0.9888187094571528,,1.0
0.9888212229915742,5.0,
0.9888216631004204,1.0,
0.9888224030636668,11.0,
0.9888233849177106,1.0,
0.9888252373852312,3.0,
0.988825879932046,6.0,
0.988826815642458,3.0,
0.9888271394723686,1.0,
0.9888279963270123,8.0,
0.9888299440023578,5.0,
0.9888301561864672,2.0,
0.9888305611822772,61.0,
0.9888309256286784,15.0,
0.98883175200985,2.0,
0.9888323426753306,12.0,
0.9888324266156512,2.0,
0.98883298564241,1.0,
0.9888334418167354,2.0,
0.988833746898263,,2.0
0.9888344578981422,1.0,
0.9888348876921056,3.0,
0.9888357256778308,1.0,
0.9888364310046016,2.0,
0.9888368768983384,46.0,
0.9888369126089731,55.0,
0.9888370543152284,6.0,
0.9888372093023255,,3.0
0.9888376331226152,,18.0
0.9888377729762484,24.0,
0.9888378485911672,6.0,
0.9888384321223709,4.0,
0.9888392379893524,49.0,
0.9888397557380502,3.0,
0.9888399653371432,21.0,
0.9888411833203552,92.0,
0.9888412984670876,1.0,
0.9888413657977109,,1.0
0.988841892617026,6.0,
0.9888423284697329,1.0,
0.9888425560689732,,1.0
0.9888427274284736,56.0,
0.9888429881388288,5.0,
0.9888447694680912,63.0,
0.9888450107885844,22.0,
0.988845276696092,7.0,
0.988846549066621,61.0,
0.9888475836431226,2.0,
0.9888500924268654,,2.0
0.9888505000237731,13.0,
0.9888514934791754,6.0,
0.9888533730465026,29.0,
0.9888543099080842,1.0,
0.9888547655883192,15.0,
0.9888567293777134,3.0,
0.9888575173943732,1.0,
0.9888575957646552,3.0,
0.9888579387186628,11.0,
0.9888584019289932,,4.0
0.9888585242800084,,1.0
0.9888585598400677,2.0,
0.9888586037443051,18.0,
0.9888587210935306,4.0,
0.9888588678741784,6.0,
0.988859764089122,4.0,
0.9888603388057176,6.0,
0.9888610074055941,1.0,
0.9888610414926204,3.0,
0.9888622585647822,42.0,
0.9888632518074142,1.0,
0.9888643821614932,5.0,
0.9888654459211804,1.0,
0.9888655462184874,4.0,
0.9888670595939753,1.0,
0.9888677517085888,3.0,
0.9888680807285178,8.0,
0.9888682745825604,17.0,
0.9888692635732926,15.0,
0.9888714323121236,,1.0
0.9888719046163252,3.0,
0.9888728162901971,7.0,
0.9888740542946152,3.0,
0.9888758967228138,28.0,
0.9888759670324114,1.0,
0.988876017582557,16.0,
0.9888765294771968,1.0,
0.9888783851415226,1.0,
0.9888787249286896,22.0,
0.988884881997035,2.0,
0.9888875220404314,31.0,
0.9888880657826504,2.0,
0.9888881123768256,3.0,
0.9888886270443512,29.0,
0.9888888888888888,26.0,10.0
0.9888897625412801,6.0,
0.988889926244048,6.0,
0.9888906681612556,37.0,
0.9888929022936608,,2.0
0.9888930197973791,1.0,
0.9888946688104922,24.0,
0.9888963499448414,3.0,
0.988897524147885,5.0,
0.9888978675645342,44.0,
0.9888989903823149,2.0,
0.9889001009081736,3.0,
0.9889012208657048,3.0,
0.9889016954193932,1.0,
0.9889030683016146,4.0,
0.9889036220252636,2.0,
0.9889073248942,1.0,
0.9889082209656372,5.0,
0.9889093034908968,1.0,
0.9889095138513592,31.0,
0.9889135254988912,1.0,
0.9889145496535796,2.0,
0.9889150270886796,30.0,
0.9889170783816263,1.0,
0.9889192048555042,5.0,
0.988920338162452,3.0,
0.9889212045281668,43.0,
0.9889222890224896,3.0,
0.9889247594185884,1.0,
0.9889274130410468,2.0,
0.9889288766573362,,3.0
0.9889289864823536,42.0,
0.9889298892988929,5.0,
0.9889314601958279,33.0,
0.9889326177698272,33.0,
0.9889344262295082,1.0,
0.9889373114314448,,1.0
0.9889380530973452,11.0,
0.9889396233557302,41.0,
0.9889453241708992,2.0,
0.9889458506888816,1.0,
0.9889462401647884,35.0,
0.9889470760929936,,2.0
0.9889473684210528,1.0,
0.9889480692410121,1.0,
0.9889485317335016,1.0,
0.9889502762430941,8.0,
0.9889578294247556,2.0,
0.9889591546527624,1.0,
0.9889593029012772,24.0,
0.9889598297419526,2.0,
0.988960151403638,2.0,
0.9889618138424822,,2.0
0.9889622351857538,1.0,
0.9889624724061812,5.0,
0.988962875125422,1.0,
0.9889682001241392,16.0,
0.9889695933146426,6.0,
0.9889705882352942,2.0,
0.9889706280283871,12.0,
0.988970654578658,8.0,
0.9889709992822854,9.0,
0.9889722592980053,15.0,
0.9889733332852396,4.0,
0.9889734968354429,16.0,
0.9889740235470006,,2.0
0.9889752894418524,1.0,
0.9889766732414784,,2.0
0.988979612282723,1.0,
0.9889797575546662,38.0,
0.9889835792974434,68.0,
0.9889855072463768,7.0,
0.9889877170690384,4.0,
0.9889892855379449,25.0,
0.9889900910819738,2.0,
0.9889923793395428,3.0,
0.9889970376639864,10.0,
0.9890016920473772,6.0,
0.9890024916229916,6.0,
0.9890034025346416,34.0,
0.9890038486529714,1.0,
0.9890043810669188,2.0,
0.9890046296296297,2.0,
0.9890053255454391,1.0,
0.9890087100788054,59.0,
0.9890091018375408,1.0,
0.989010989010989,3.0,
0.9890142964635064,3.0,
0.9890147614143496,3.0,
0.9890155269243476,7.0,
0.9890202702702704,4.0,
0.9890237188603936,1.0,
0.9890245102864456,26.0,
0.9890246427831848,1.0,
0.9890250973246086,1.0,
0.9890264607230111,1.0,
0.9890269151138716,1.0,
0.9890273694671028,1.0,
0.98902995631556,39.0,
0.9890305488864972,65.0,
0.9890330552981156,2.0,
0.9890335846470184,2.0,
0.9890375016963976,7.0,
0.9890408678522876,3.0,
0.9890432658988152,3.0,
0.9890434049726086,1.0,
0.9890460752529718,14.0,
0.9890471606460799,,6.0
0.9890488677782726,4.0,
0.9890502855242004,8.0,
0.9890510948905108,2.0,
0.9890545385921872,5.0,
0.9890550331432096,3.0,
0.9890568090050595,3.0,
0.9890568259888116,17.0,
0.9890573706424888,2.0,
0.9890590809628008,1.0,
0.9890599843124304,79.0,
0.989060092449923,2.0,
0.9890613778244296,4.0,
0.9890620502487768,7.0,
0.9890625,3.0,
0.9890636991557944,4.0,
0.9890645330970904,5.0,
0.98906755564271,,5.0
0.9890682980643868,4.0,
0.9890695299345827,7.0,
0.989071038251366,1.0,
0.9890714186273144,43.0,
0.9890727011176276,8.0,
0.9890729338305436,2.0,
0.9890737385384066,3.0,
0.9890792694407832,4.0,
0.9890805550948196,2.0,
0.9890859481582538,5.0,
0.9890870775946414,19.0,
0.989087129741902,4.0,
0.9890883636663098,41.0,
0.9890909090909092,2.0,1.0
0.9890934560736442,2.0,
0.9890965732087228,1.0,
0.9890970515970516,2.0,
0.9890989098909893,1.0,
0.9890989839176368,3.0,
0.9891020547167668,1.0,
0.9891022314478464,1.0,
0.9891028794127664,1.0,
0.989103448275862,,3.0
0.9891042069451312,12.0,
0.9891063969203048,9.0,
0.989106753812636,9.0,
0.9891075721153846,12.0,
0.9891078203402276,13.0,
0.9891105603185568,8.0,
0.9891109289496424,2.0,
0.9891121245737294,47.0,
0.989115097762548,3.0,
0.9891178000907772,1.0,
0.9891220149171148,3.0,
0.9891243583879656,1.0,
0.9891260571888844,1.0,
0.989127452325422,56.0,
0.9891304347826086,14.0,
0.9891313263883192,45.0,
0.9891326088405894,1.0,
0.9891345787266488,2.0,
0.9891360579410244,1.0,
0.9891384512236004,1.0,
0.9891500904159132,12.0,
0.9891522699879468,1.0,
0.9891540130151844,2.0,
0.9891557995881948,3.0,
0.9891559732514008,1.0,
0.989156626506024,,1.0
0.9891572879494922,1.0,
0.9891587163920208,15.0,
0.9891587759022916,1.0,
0.9891609795262948,1.0,
0.9891627417806028,4.0,
0.9891635122096044,7.0,
0.9891647236318748,2.0,
0.9891647855530474,1.0,
0.9891664824231704,5.0,
0.9891667047584219,2.0,
0.9891686421973349,,12.0
0.9891686851606416,,1.0
0.9891696750902528,3.0,
0.9891711229946524,1.0,
0.9891732283464568,1.0,
0.9891795745942341,7.0,
0.9891816552731134,37.0,
0.9891824269629848,,10.0
0.9891835232721514,15.0,
0.9891852919971159,3.0,
0.9891855807743658,1.0,
0.9891914362918311,1.0,
0.9891914779818148,8.0,
0.9891942207292891,1.0,
0.9891956782713084,67.0,
0.9891969751530428,4.0,
0.9892013448222118,6.0,
0.9892024593191248,43.0,
0.989202576456486,1.0,
0.9892027806537494,15.0,
0.9892031630170316,,9.0
0.9892032762472076,,8.0
0.9892044609665428,6.0,
0.9892046640622671,6.0,
0.9892047499100396,2.0,
0.9892065896610491,1.0,
0.989206882823904,5.0,
0.989208035862527,1.0,
0.9892098273572376,1.0,
0.9892107892107892,2.0,
0.9892123935140906,8.0,
0.989213408562894,1.0,
0.9892139479905436,13.0,
0.9892142697246586,3.0,
0.9892170390295799,1.0,
0.9892183288409704,21.0,
0.98922003362345,1.0,
0.9892205454181762,7.0,
0.9892211148025102,19.0,
0.9892221250352096,,3.0
0.9892241379310344,1.0,
0.989224862255446,2.0,
0.9892256028894052,,2.0
0.9892266824085004,12.0,
0.9892307692307692,2.0,
0.9892325111560064,13.0,
0.9892325763508224,9.0,
0.9892328398384926,3.0,
0.9892334957908728,2.0,
0.9892339544513458,78.0,
0.9892341890772784,52.0,
0.9892367906066536,1.0,
0.9892378436552196,4.0,
0.9892385786802029,4.0,
0.9892415873649651,9.0,
0.9892454428922154,84.0,
0.989247311827957,9.0,
0.9892499335047432,,4.0
0.9892525431225122,1.0,
0.9892548005173616,5.0,
0.9892556845654864,3.0,
0.9892572944297082,4.0,
0.9892583120204604,6.0,
0.9892583872866392,50.0,
0.9892625607779578,5.0,
0.9892634743397036,1.0,
0.9892657793044224,1.0,
0.9892682865637192,1.0,
0.9892682926829268,2.0,
0.9892722174814093,2.0,
0.9892723046665476,2.0,
0.9892734264318964,3.0,
0.9892747701736466,1.0,
0.9892761394101875,3.0,
0.9892802450229708,4.0,
0.9892826825127334,21.0,
0.9892832563169796,2.0,
0.9892836999435984,1.0,
0.9892857142857144,4.0,
0.9892864362239742,5.0,
0.9892895394501964,,1.0
0.9892907099723652,,2.0
0.9892933618843684,2.0,
0.9892937653351304,25.0,
0.9892943362362072,,6.0
0.98929751156133,9.0,
0.9892996431634766,15.0,
0.9893001511543364,26.0,
0.9893015744852643,8.0,
0.9893020886398368,1.0,
0.9893023694070398,29.0,
0.9893026545825321,13.0,
0.989309321462296,52.0,
0.9893103412480688,,7.0
0.9893203883495144,2.0,
0.98932384341637,4.0,
0.9893276414087512,1.0,
0.9893301719027859,3.0,
0.9893307468477208,1.0,
0.989336960814428,4.0,
0.989339244247414,21.0,
0.9893402818903232,,3.0
0.9893421536199928,9.0,
0.9893428063943162,9.0,
0.9893430998636908,13.0,
0.9893454038997216,11.0,
0.9893461926656948,4.0,
0.9893473114643221,2.0,
0.9893475366178428,2.0,
0.9893515575333756,4.0,
0.9893553223388306,45.0,
0.9893571732652192,14.0,
0.9893590695372432,16.0,
0.9893596046581145,14.0,
0.9893599054213816,,1.0
0.9893599607137012,1.0,
0.9893617021276596,,1.0
0.98936754913739,12.0,
0.9893719806763284,2.0,
0.9893728680136448,4.0,
0.9893756685792084,12.0,
0.9893767705382436,3.0,
0.9893781476656232,5.0,
0.9893795334962516,7.0,
0.9893805309734514,51.0,
0.9893811932914413,11.0,
0.9893827316395568,8.0,
0.9893843625231512,22.0,
0.9893865462578594,20.0,
0.9893893685634038,30.0,
0.9893906155966686,,10.0
0.9893918706018276,24.0,
0.9893939393939394,,3.0
0.9893992932862192,1.0,
0.9894040241756559,20.0,
0.9894062254773738,,3.0
0.9894072112446528,5.0,
0.9894080016779404,27.0,
0.989409984871407,2.0,
0.9894104779371148,7.0,
0.9894131460070448,1.0,
0.9894139886578449,1.0,
0.9894147189491984,14.0,
0.9894183951232604,21.0,
0.9894186840308776,22.0,
0.98942446357558,5.0,
0.9894251656797556,13.0,
0.9894287445601276,10.0,
0.9894291754756872,2.0,
0.9894333883950812,11.0,
0.9894338638142448,4.0,
0.9894339424766,12.0,
0.9894342522332148,18.0,
0.9894355256343864,25.0,
0.98943661971831,1.0,
0.9894375887539768,9.0,
0.9894385769872152,3.0,
0.9894403379091871,1.0,
0.989447346714325,9.0,
0.9894480519480521,1.0,
0.9894483850167068,1.0,
0.9894503948775806,1.0,
0.98945059536244,16.0,
0.9894536399589864,,1.0
0.9894545454545456,2.0,
0.9894551845342706,1.0,
0.9894571615434924,6.0,
0.9894577131346952,4.0,
0.9894578975125252,4.0,
0.9894580149243196,23.0,
0.9894582723279648,34.0,
0.9894588896697118,2.0,
0.989459815546772,2.0,
0.98946082175042,1.0,
0.9894613583138172,2.0,
0.9894658139159372,34.0,
0.9894688318031402,,2.0
0.9894694208181449,1.0,
0.9894718371644148,2.0,
0.9894736842105264,32.0,
0.989477639984968,1.0,
0.9894849491668845,17.0,
0.9894861413889754,27.0,
0.989488307478583,13.0,
0.9894887100960292,4.0,
0.9894887423808932,21.0,
0.9894891368173809,6.0,
0.9894895455847376,20.0,
0.9894904529061664,10.0,
0.989491150442478,1.0,
0.989491856188546,1.0,
0.989492119089317,32.0,
0.9894930554692064,19.0,
0.989493863121468,25.0,
0.9894953051643192,7.0,
0.9894957983193278,6.0,
0.9894962998328956,2.0,
0.989497103935168,8.0,
0.9894994749737488,6.0,
0.989499714193404,,6.0
0.9895017640478444,4.0,
0.9895028429800262,1.0,
0.9895054440508986,,9.0
0.9895057747552324,7.0,
0.9895074322355,1.0,
0.9895077720207254,1.0,
0.9895081967213116,,3.0
0.9895104895104896,10.0,
0.9895137668424135,9.0,
0.9895196506550218,,1.0
0.9895209580838324,12.0,
0.9895212285456187,43.0,
0.9895223420647148,,7.0
0.9895225374584876,51.0,
0.9895241996839704,,1.0
0.9895245769540691,1.0,
0.9895247080819536,135.0,
0.9895287958115184,47.0,5.0
0.9895294725956568,3.0,
0.9895310418792922,98.0,
0.9895312591895548,2.0,
0.9895316046010116,38.0,
0.9895325753474102,2.0,
0.9895331015662966,1.0,
0.98953333908393,43.0,
0.9895337773549,2.0,
0.9895356941010856,63.0,
0.9895358397488602,30.0,
0.9895362502259988,1.0,
0.9895368563330552,,9.0
0.989536859262124,79.0,
0.9895369449608716,4.0,
0.989537925021796,14.0,
0.9895383137227116,65.0,
0.9895392325529209,6.0,
0.9895450470640968,8.0,
0.9895462105013068,12.0,
0.989547038327526,5.0,
0.9895475476938821,2.0,
0.9895499346870918,11.0,
0.9895531050493326,1.0,
0.9895536562203228,1.0,
0.9895550788172746,4.0,
0.9895557516916741,36.0,
0.9895561357702348,6.0,
0.9895610913404508,33.0,
0.9895635673624288,3.0,
0.9895639209839732,17.0,
0.9895655009374744,3.0,
0.989566407252202,6.0,
0.9895671561962328,109.0,
0.9895685158843054,7.0,
0.9895693291919708,24.0,
0.9895702344847992,30.0,
0.989571975473524,,2.0
0.9895722241971796,15.0,
0.9895729013254786,3.0,
0.9895731508634734,6.0,
0.9895731654032868,6.0,
0.9895782930732868,2.0,
0.9895821071218364,12.0,
0.9895833333333334,20.0,
0.9895884977689638,2.0,
0.9895941727367326,30.0,
0.9895963074217892,26.0,
0.9896026735982176,2.0,
0.9896041583366654,1.0,
0.9896049896049895,7.0,
0.9896064036695184,18.0,
0.9896072118480359,2.0,
0.9896079700857524,141.0,
0.9896083133493204,,1.0
0.9896102505532158,35.0,
0.9896117530409764,114.0,
0.9896124650419496,4.0,
0.9896125550635978,13.0,
0.9896128423040604,1.0,
0.989613091890676,15.0,
0.9896135497710756,75.0,
0.9896153697674718,1.0,
0.9896179939757339,25.0,
0.9896180336724588,14.0,
0.9896181485134564,15.0,
0.9896193771626296,14.0,5.0
0.989622047041576,1.0,
0.9896232242124768,,1.0
0.9896246024836995,1.0,
0.9896285725522364,17.0,
0.9896296296296296,1.0,
0.9896299151888974,1.0,
0.9896304951073462,1.0,
0.9896322695609914,2.0,
0.9896324306091836,,1.0
0.9896340276425931,4.0,
0.9896342240536982,,1.0
0.9896360451537564,3.0,
0.9896373056994818,38.0,
0.9896375577718316,8.0,
0.989638144580264,,1.0
0.9896387969492012,4.0,
0.9896395424131232,,1.0
0.9896397668626596,1.0,
0.9896400778210116,6.0,
0.9896400821648657,4.0,
0.989640660407899,3.0,
0.9896414342629484,5.0,
0.9896419323153852,4.0,
0.9896420711478029,35.0,
0.9896426198249212,34.0,
0.989643781805196,5.0,
0.9896441073512252,4.0,
0.9896448125789696,,2.0
0.9896456306346514,7.0,
0.989646120941085,1.0,
0.9896465548018564,5.0,
0.9896474788041052,6.0,
0.9896485971125034,,15.0
0.9896491398581008,,1.0
0.9896492236917768,63.0,
0.9896502498215559,3.0,
0.9896511702882196,6.0,
0.9896511926134908,1.0,
0.9896512786449684,148.0,
0.9896527922483852,103.0,
0.9896538002387584,3.0,
0.9896551724137932,35.0,
0.9896569305848932,23.0,
0.9896574014221072,5.0,
0.9896619949486916,,19.0
0.9896640826873384,1.0,
0.9896676142575991,18.0,
0.989669240217582,8.0,
0.9896713923884084,1.0,
0.9896725490324568,118.0,
0.98967519896752,4.0,
0.9896754677276164,1.0,
0.9896774193548388,17.0,
0.9896784438269154,1.0,
0.989685333497302,3.0,
0.9896862210095498,25.0,
0.9896869244935544,8.0,
0.9896901108016828,2.0,
0.9896907216494846,131.0,
0.9896921975662132,6.0,
0.9896933533297171,7.0,
0.9896947307019248,47.0,
0.9896958070704304,26.0,
0.9896968261487448,7.0,
0.9896985883250669,21.0,
0.9897006758931444,7.0,
0.9897035327534174,3.0,
0.9897082170033392,30.0,
0.9897084048027444,9.0,
0.9897092296348541,8.0,
0.9897102306327616,3.0,
0.9897120811602488,2.0,
0.9897125854646746,4.0,
0.9897142857142858,20.0,
0.9897196261682244,1.0,
0.9897217791954634,3.0,
0.9897235489940656,37.0,
0.9897243516555212,1.0,
0.9897260273972602,16.0,
0.9897273804820228,53.0,
0.9897299767183796,13.0,
0.9897303427419356,13.0,
0.9897304933710064,12.0,
0.989732170470712,23.0,
0.9897333018645268,6.0,
0.9897392047883712,4.0,
0.989739961082611,,1.0
0.9897440966773344,27.0,
0.9897440979017514,21.0,
0.9897468760012816,3.0,
0.9897488745457504,,4.0
0.9897537849824132,18.0,
0.9897564199395772,78.0,
0.9897589121219641,66.0,
0.9897604989123164,47.0,
0.9897610921501706,30.0,
0.9897621430220922,11.0,
0.989767877589258,,17.0
0.9897694721047606,1.0,
0.9897712936643792,86.0,
0.9897766168257972,29.0,
0.9897782896631154,,9.0
0.9897796368968044,17.0,
0.989780702211748,68.0,
0.9897823259312658,59.0,
0.9897824567304911,63.0,
0.9897849462365592,11.0,
0.989784966134942,12.0,
0.9897852824682092,,2.0
0.9897872340425532,16.0,
0.9897911104130672,,1.0
0.9897924003250672,23.0,
0.9897931409907458,1.0,
0.9897942872600736,32.0,
0.9897959183673468,15.0,
0.9897967648278724,2.0,
0.9897968133313844,1.0,
0.9897995865911746,39.0,
0.9898000631854492,35.0,
0.989801662438682,1.0,
0.9898025570362357,3.0,
0.9898031533474164,1.0,
0.9898068669527896,15.0,
0.9898074745186864,3.0,
0.9898076970307242,19.0,
0.9898087174662904,19.0,
0.9898089171974522,4.0,
0.9898097826086956,43.0,
0.9898107714701602,2.0,
0.9898114025579884,5.0,
0.9898124565871731,33.0,
0.989813189568706,2.0,
0.9898132427843804,1.0,
0.9898143956541422,69.0,
0.9898190045248868,8.0,
0.9898229096615108,,15.0
0.9898231885917088,11.0,
0.9898239303294206,,84.0
0.9898240407038372,8.0,
0.9898249898249898,1.0,
0.9898277498982776,43.0,
0.9898305084745764,,2.0
0.9898309314367708,,2.0
0.9898329702251272,5.0,
0.989833641404806,2.0,
0.98984126984127,4.0,
0.9898477157360406,8.0,
0.9898481717725272,1.0,
0.9898575223375996,45.0,
0.9898602128103484,,7.0
0.9898637947418436,3.0,
0.9898648648648648,17.0,
0.9898650184065808,39.0,
0.98986592529483,1.0,
0.989866171578866,24.0,
0.9898662342926632,1.0,
0.98986856516977,31.0,
0.9898697539797396,8.0,
0.9898700852744234,21.0,
0.9898723029502422,3.0,
0.989873812120268,12.0,
0.989875579409612,1.0,
0.989875747814082,,1.0
0.9898761968652804,2.0,
0.9898784136482272,18.0,
0.9898794081591926,8.0,
0.989879874938292,2.0,
0.9898824917199764,31.0,
0.9898826386078512,1.0,
0.9898867758601736,35.0,
0.9898878737541528,8.0,
0.989889047959914,1.0,
0.989889995072634,198.0,
0.9898908208653456,17.0,
0.9898964384945692,11.0,
0.98989898989899,8.0,
0.9899009146341464,46.0,
0.9899041752224504,22.0,
0.9899055966163036,8.0,
0.9899062725306416,3.0,
0.9899094056124328,19.0,
0.9899128446920988,4.0,
0.9899144924358694,1.0,
0.989915458937198,,1.0
0.989915585519234,18.0,
0.9899159663865548,,1.0
0.9899183162852307,19.0,
0.989918730188994,196.0,
0.9899216993565392,12.0,
0.9899233296823658,5.0,
0.9899256466645722,7.0,
